baseMean	log2FoldChange	lfcSE	pvalue	padj
DUT	2186.4398149065	-0.158377000158111	0.131670374583951	0.0386367130683716	0.296515200366461
DUXAP10	26.70286387994	0.0355627915418646	0.11041510934505	0.296780226965784	0.656856351535278
DUXAP8	55.8045497318775	0.041021489539201	0.107312847274421	0.350547595656342	0.700879801084938
DVL1	1448.32405743501	-0.101879869211672	0.0817572506673754	0.0926294293263871	0.430618469561023
DVL2	885.950780710817	0.138397147431291	0.100240840015114	0.0441242270958387	0.316081970214329
DVL3	2338.50641420034	0.226149668109911	0.118875476004719	0.00682207469799472	0.123113694683055
DXO	151.083830220626	-0.0241919121267335	0.0925204286317755	0.630570294302925	0.860311736738596
DYM	407.388148434604	0.210264727989043	0.110371731853907	0.00788269472298141	0.133199940244075
DYNC1H1	7618.44777401288	0.104799182748848	0.136364721489874	0.114028319539761	0.464536027270586
DYNC1I1	16.5047445633822	-0.00294720825337513	0.104782937464126	0.910909559920679	0.971040035374902
DYNC1I2	1753.22674022218	0.0212353316267403	0.0637218358700689	0.693764160777915	0.887123913614829
DYNC1LI1	994.52533352064	-0.0182201670764984	0.0701039844527747	0.733346809214701	0.902209304967127
DYNC1LI2	1566.45549752314	0.0316630265020678	0.077814151603748	0.556132293134571	0.816999766076702
DYNC2H1	624.097470788693	0.0346718145562389	0.110204107859153	0.303534231990489	0.661886675085979
DYNC2LI1	104.970556931756	-0.0938245241242958	0.132329720130018	0.112834386008884	0.46284098669619
DYNLL1	3050.21019209701	-0.0555844956959241	0.093745850985164	0.343882800147788	0.697627575860911
DYNLL1-AS1	62.312046977905	-0.0110600570824898	0.098240008223676	0.789971922690587	0.925747235593831
DYNLL2	772.601422612534	-0.0747172464916245	0.0746135543537314	0.188622936802007	0.55924941749651
DYNLRB1	1206.67872383183	-0.0319206012776531	0.0797289374179461	0.562817555167228	0.820468697255554
DYNLT1	664.919016185772	-0.0344978494295945	0.0970493899669401	0.486544123003133	0.780100801306822
DYNLT3	274.594540924145	0.162307438597536	0.121717299635287	0.0327524717266143	0.275907656046449
DYRK1A	684.407145508724	0.0574770048166791	0.0820016433398777	0.318465754086363	0.675660048885029
DYRK1B	185.809962693404	-0.00521357426247015	0.0872593407723738	0.91889519523795	0.973170796720229
DYRK2	504.290682509199	0.0384120061925762	0.0885553939115898	0.485141492027974	0.77956894483245
DYRK3	64.7562892732551	0.0636720231436492	0.12114176518484	0.166123249037491	0.535478011261017
DYRK4	108.945667856529	0.0113197012336404	0.0918209643322561	0.819946477317926	0.938818829243553
DYX1C1	11.2344064698315	0.000556143469985799	0.106455382859967	0.980061986471605	NA
DZANK1	53.5016311191654	-0.0279816411630698	0.102932633988278	0.500529144371206	0.786031036274242
DZIP1	870.313238081051	0.00863058131040323	0.0774723099634014	0.874456502568629	0.955232843362082
DZIP1L	45.5449146633662	-0.0531699033699637	0.115659401717883	0.209021983983507	0.581082901223693
DZIP3	247.786883670484	0.208920335085495	0.13821753070588	0.0151126190091436	0.191908145388305
E2F1	1514.02660434639	-0.0486016396693857	0.0734776857654334	0.383059589172394	0.719532176625091
E2F2	818.768302239752	-0.0554442426059582	0.0841384057533887	0.334391133053088	0.688901933332944
E2F3	853.875053353514	0.0528536186831177	0.0768796764197418	0.35082581447762	0.701206872694459
E2F4	810.707492046915	-0.0723746727916989	0.0803743439488454	0.214146889297515	0.586807560230834
E2F5	1145.82051463452	-0.0353063794229172	0.0704474767476745	0.516896477140364	0.795139829576323
E2F6	593.256092587657	0.051747481478267	0.0765371486386779	0.371008068482513	0.715307512867486
E2F7	516.997910249575	0.190838608000313	0.17882098603322	0.0270774963987634	0.255339780416143
E2F8	161.10571733982	0.0376741331669714	0.100077714972168	0.440576421284628	0.751718891314587
E4F1	584.537162678493	-0.043205966370106	0.0768117478235397	0.439449407858042	0.751306492915232
EAF1	502.324402679334	0.0299316612477311	0.0776840829235147	0.587565856743347	0.833997512690447
EAF2	112.600062770983	0.202670709163692	0.2442777855559	0.0234356308060295	0.239236625746682
EAPP	538.506605152324	-0.0569212101729179	0.0892066402448745	0.324602830968127	0.682551008505298
EARS2	716.023481690796	0.0195856735115577	0.0842730814863327	0.719352858327737	0.897031931028656
EBAG9	1263.31262024324	0.0318668379445299	0.0699635397240804	0.555036182938938	0.816482940647492
EBF1	93.8651890029878	-0.273862053548777	0.281446696440342	0.013418055274674	0.180422941585906
EBF2	26.2867225544099	-0.0273590703425723	0.107831559443325	0.393240286198882	0.725246260055024
EBF3	722.630782398641	0.0800342022119008	0.104336193116926	0.187789383976053	0.55870280001259
EBF4	20.0173632377239	-0.00986498244485756	0.104463960268881	0.737400342676129	0.903682979184578
EBLN3	523.810159703854	0.141620033979518	0.140845997103385	0.0547169932616269	0.35244213376492
EBNA1BP2	2989.02880150933	-0.126658447574868	0.113554472534195	0.0694314770503914	0.385920130318187
EBP	659.751052937593	-0.0656117361422103	0.0937460706530923	0.263767451755108	0.626506116234935
EBPL	850.414614090671	-0.0343123514684477	0.0931071526113069	0.513071386917236	0.793204518235135
ECD	587.315492940196	0.047615294124306	0.0819229838819175	0.401245477235115	0.729327888351584
ECE1	818.997136361715	0.00310765430981374	0.0765647317659868	0.956660036997801	0.983805564656554
ECE2	413.898797291595	-0.00486199117574676	0.0845885290397958	0.925746509741039	0.975106210025466
ECH1	1628.41076946368	-0.0111441316624746	0.0756701246154024	0.849141275994573	0.948202307702397
ECHDC1	743.520945643434	-0.109382515690263	0.0945250636326859	0.0888918588911715	0.427127115666906
ECHDC2	6.91314236501302	-0.00507607714462638	0.107501816330058	0.723781855263238	NA
ECHDC3	149.914956674801	0.0523364534289848	0.0984784034474483	0.339444025785022	0.693160250959813
ECHS1	1948.06424266158	-0.0714854340079132	0.105442734079559	0.220234913602732	0.593617236581728
ECI1	854.043746617329	-0.052168645122067	0.101303090078552	0.336692361513402	0.691365495729309
ECI2	395.866032352953	0.00628448013958895	0.0816427889684168	0.908384862012218	0.969857875806006
ECSIT	810.584613511009	-0.062619260156627	0.0983808612122713	0.275938481693196	0.637263179155187
ECT2	1183.55821076404	0.0280773699992581	0.0718608701614715	0.606417290245115	0.847522961826002
EDA	42.5785199666828	0.0362822318185611	0.108117111169334	0.351944414415359	0.701564717315841
EDARADD	27.6679450172975	0.0732312872125443	0.136638894148862	0.0667031811356202	0.380546138205189
EDC3	822.576530660347	0.0356066825350234	0.069710512887309	0.509339845759099	0.791105828484164
EDC4	1136.54693874428	0.0451749138153178	0.0822407058713968	0.424493188872588	0.74476028657333
EDEM1	623.489368653161	0.0649128945450258	0.0966741195521715	0.265195212453296	0.62707954151238
EDEM2	182.368951859821	0.0553383711494686	0.095252208459212	0.329117690186429	0.685919785268143
EDEM3	722.571384697683	0.232827538145577	0.149360525246545	0.0112902964916136	0.162637050170236
EDF1	2226.46893503824	-0.106615813751474	0.119444078070517	0.106139401410008	0.45204970389871
EDIL3	463.40796219361	0.048858990451807	0.102768794179844	0.34613551115758	0.699203580547159
EDNRA	163.912832205161	0.70632513293966	0.157046149531143	3.56266440264316e-07	4.17762521304535e-05
EDRF1	350.489372829322	0.0598939971530035	0.106297026217103	0.267257067774051	0.628931114472438
EDRF1-AS1	29.5671667988972	0.00282497480727003	0.102436573064354	0.93387875525197	0.977512334407691
EEA1	565.526676012172	0.148101059307818	0.163067479634127	0.0492042805026696	0.33460967347061
EED	378.326163235391	-0.140479980802355	0.133673819086708	0.0528575083093039	0.346945702548613
EEF1A1	130449.460604805	-0.0827654722481761	0.10027790559611	0.191792108277386	0.561437408419631
EEF1A2	57.514331309906	-0.0340083809173821	0.108265766852666	0.354931568296003	0.703406269695893
EEF1B2	5823.82529771126	-0.113159500534369	0.115051681163653	0.0912841968908446	0.430297679208654
EEF1D	4363.03253914231	-0.106521463772469	0.121028028115449	0.107620271989907	0.454505340759451
EEF1E1	304.109782882175	-0.149743162806724	0.159557316490317	0.0460268156554303	0.322393907262465
EEF1G	23818.5061399004	-0.0676693738210947	0.0858008374117948	0.308783705028851	0.667527970533924
EEF2	51815.3503443451	0.0200509874176352	0.0540409337986969	0.650070607152751	0.870416523269233
EEF2K	531.908306156629	0.00444276163047906	0.0801695265051955	0.935538155997963	0.977864724971681
EEFSEC	527.604331368976	0.0174438982910096	0.0770760990371031	0.749650681640775	0.910215445146316
EEPD1	72.9131121425596	-0.0263635420812104	0.0986458934811914	0.567762392592128	0.823214359137701
EFCAB1	18.6316713201347	-0.0508939584888307	0.121966417655255	0.0801128047519664	0.408280448963036
EFCAB10	75.8679391448054	-0.0129270282335045	0.0968030099464661	0.771697826835286	0.918111169948086
EFCAB11	86.8159815117996	0.00530904169548399	0.0952726035785238	0.90758964872269	0.969406439174014
EFCAB12	14.7640952876116	1.00852839148582	0.589193289280754	0.00231339033140839	0.0571367904243104
EFCAB13	23.2473822954397	0.00885335102479517	0.104475043965373	0.763079740762154	0.915467367402148
EFCAB14	795.333484837706	0.156465499488728	0.125655755010612	0.0386630246045665	0.296515200366461
EFCAB14-AS1	49.016084909935	0.0276861259054657	0.10402745134415	0.487442933656039	0.780623999074681
EFCAB2	83.0116845880178	0.0552990275314307	0.109185638459212	0.271375444449532	0.633468935608879
EFCAB7	179.676782143572	0.0271721239900228	0.0893798273911784	0.609297926330447	0.848277924427158
EFEMP2	64.2891153508342	-0.0639366408724297	0.117146176461773	0.196282673848869	0.567610593827345
EFHC1	66.4468078983027	0.0746115956942771	0.125919322890138	0.141721046877362	0.504138055795503
EFHD1	94.1207183816727	-0.0499298480408721	0.105996452161873	0.315960753159107	0.673525247808539
EFHD2	475.374928779842	-0.0643907892522797	0.102587382649301	0.257854716823435	0.621583308753647
EFNA1	72.4180406191941	0.0276505651511575	0.0997044275321504	0.544966292486596	0.810026776177851
EFNA2	9.45714057009938	-0.0144863963726544	0.10762530173186	0.485790913247107	NA
EFNA3	121.737702459255	0.0171489120822048	0.0938266555935799	0.724328179231067	0.899518708221693
EFNA4	60.0282236809609	-0.00532773982049463	0.0985060071493366	0.896485858328778	0.963528330860521
EFNA5	96.2159232037645	-0.448675431290691	0.286396165901898	0.00395601443554928	0.0856763459119956
EFNB1	1924.76345033157	-0.00206523115977229	0.0616958306850762	0.965711493965361	0.988547118504376
EFNB3	178.643805092541	0.254410976042914	0.182916815653983	0.0116335221114931	0.166032811187712
EFR3A	230.248399915805	-0.0241943802392603	0.0851548798882701	0.653678779009671	0.871482432407034
EFR3B	19.1907381714324	-0.0193872757993201	0.107901793023879	0.423788672882253	0.744269123122457
EFS	649.621470313533	0.035494357428065	0.0777717669903358	0.497934277213257	0.7848450009647
EFTUD1	324.83842408164	0.0464454468781027	0.09819163832985	0.383710675586264	0.719802685382851
EFTUD2	1630.87441745183	-0.00452507199215137	0.0586318153535283	0.926255178833903	0.975257839160498
EGF	167.866810375999	0.117441966298646	0.14399312764179	0.0776033109872872	0.401738647282755
EGFL7	339.790542047456	-0.334756656752733	0.196312622256403	0.00470101421814865	0.0963596867140517
EGFLAM	451.712442351477	-0.0788886211095892	0.099011898663661	0.193242212154939	0.563197633992093
EGLN1	548.020556751427	-0.042910918653289	0.078049360041026	0.443348302823316	0.753092666396826
EGLN3	48.4787063245634	-0.0404362289812142	0.107548545332689	0.3430893621604	0.696671792259355
EGR1	87.0457753467709	0.013133396108495	0.095729344309382	0.776021036469435	0.918962480271733
EGR2	1511.5058583431	0.320358527898428	0.0876670863172428	2.50735894380916e-05	0.00148344472784636
EGR4	65.9312005578914	0.528449215324757	0.278007599453572	0.00207127675054481	0.0527587831410787
EHBP1	442.165624946112	0.0414255640128691	0.0939498154243089	0.441164987495141	0.751794118517512
EHBP1L1	651.035494331431	0.0829188080951333	0.0874382051360389	0.171554675742626	0.542242753634293
EHD1	833.671714687864	0.0171174183310344	0.0685145851955095	0.748243698733848	0.909640905673606
EHD2	154.190192569296	0.00940121604453276	0.0885113459951647	0.854038157062116	0.950911946306288
EHD3	89.6035741679898	0.0224953330102021	0.100732795115897	0.596047007820668	0.83984846827432
EHD4	444.804513938207	-0.0925109787824202	0.0913505815312356	0.13587322342665	0.493704094884031
EHHADH	210.57150729137	0.0402920295969492	0.0977226695114766	0.438627055529456	0.750782175687667
EHHADH-AS1	20.8734940782812	-0.0370289344550248	0.113493967158753	0.190622281398424	0.560098413732527
EHMT1	983.801199244142	-0.0272235237862804	0.0713832785585349	0.615139277080335	0.85168097335152
EHMT2	1646.27392496087	0.0206310498336357	0.0695804162182418	0.700988122209285	0.890152331578151
EI24	2112.17233389511	-0.0315118342113145	0.0579151773304431	0.518772271261307	0.795328608096251
EID1	2889.32542204004	-0.0736668538796609	0.0988746119550542	0.222623271500459	0.595982003671323
EID2	532.36183671197	-0.00153969838757879	0.0750198114375997	0.976419571283255	0.991719638240211
EID2B	31.3387569884094	0.0296731890362617	0.106953514197616	0.408135380708043	0.733970081708244
EIF1	3199.49612754375	-0.100022232567582	0.0959754796492774	0.117513008166119	0.469330872749374
EIF1AD	449.803153737823	-0.0372643178352665	0.0798419685111146	0.502591552548629	0.787022575550162
EIF1AX	2194.23074267133	-0.0515105221515412	0.0686696755241689	0.343483054138666	0.697033899698921
EIF1AY	451.166869876903	-0.045261069722755	0.100188035975877	0.382024467545218	0.719264355915258
EIF1B	598.820273236944	-0.00134431152248638	0.0788084009528474	0.969502369839664	0.990039451265735
EIF2A	1416.57449272559	-0.0388014213074915	0.0785617747852788	0.484258657666056	0.779203071395807
EIF2AK1	2294.6556226008	0.0320663416555581	0.0618749257591112	0.531786646750473	0.802563672458354
EIF2AK2	550.152732264513	0.0435542664574446	0.091597403140712	0.430667434023531	0.746313788139318
EIF2AK3	186.60420164721	0.0394809882238509	0.0990701736621871	0.435612164515623	0.74860879216547
EIF2AK4	1254.38878663292	0.0391263712691492	0.0878894362074546	0.482899552964588	0.778669546752612
EIF2B1	1146.72146186264	-0.0708498168322509	0.0825461383463719	0.226530966769189	0.599310336535668
EIF2B2	467.578803302747	-0.0397732244335432	0.0815373615755969	0.476130431183877	0.774083648799568
EIF2B3	740.143895973517	-0.0981279822577803	0.119208680142363	0.12190420106294	0.476261816110922
EIF2B4	688.525172360718	-0.0929642589537596	0.107117113602233	0.141283709772454	0.503966917808228
EIF2B5	1677.29616619439	0.110646172992693	0.0695606166005475	0.0486935370332458	0.332895501060876
EIF2D	346.648457774204	-0.0159656628786537	0.0800367200825655	0.768069837977895	0.916656868621791
EIF2S1	1815.68667567052	-0.066966571415845	0.0739911350709071	0.229836327255642	0.601449474744128
EIF2S2	3441.16305529185	-0.0816124919767925	0.0915235083987659	0.183629042984973	0.553108396249044
EIF2S3	2885.04589502041	-0.044952486402396	0.056362720333254	0.351897272515808	0.701564717315841
EIF3A	6196.36004584499	0.0760321558026716	0.0830234215368388	0.200086711185491	0.571375303376558
EIF3B	6790.78562545305	-0.179212352909735	0.0861849049905295	0.00751164208422531	0.129327425090313
EIF3D	3054.90117383017	-0.0499751258386381	0.068793576468158	0.353862364350899	0.702515217996392
EIF3E	12094.8361168444	-0.052816700364039	0.0784952067452208	0.34871653390725	0.699724872894059
EIF3F	2433.70351508763	-0.13166274701055	0.116125492858052	0.0616888701877921	0.369788832911256
EIF3G	3199.36673437882	-0.0809621415495836	0.0872724056072108	0.17985006510953	0.550211379615903
EIF3H	4556.28024806366	-0.00376063802707095	0.0714876534328657	0.984630344265995	0.993792537295766
EIF3I	4654.37781209412	-0.140094744303699	0.119850923992507	0.0540959908517531	0.35015375123256
EIF3J	1980.13517251362	-0.0306723975122087	0.0620993620284089	0.547180094181042	0.811542400394308
EIF3J-AS1	85.6584736291398	0.0921757309646308	0.13331093008634	0.112729651556445	0.46284098669619
EIF3K	1591.09939217898	-0.193601099022694	0.173018014061532	0.0253635350760231	0.247337937582637
EIF3L	3998.77119608864	-0.0226265659239618	0.062925947626251	0.660772714401514	0.873943706454743
EIF3M	1778.9547038054	-0.150083281571417	0.130272564580386	0.0453752126618976	0.320100482279541
EIF4A2	5455.61003115809	-0.000772123164288669	0.0745181125906472	0.975837240514555	0.991719638240211
EIF4A3	3972.34884674856	-0.0646509997694134	0.0838088524069367	0.267881456176778	0.629664392722493
EIF4B	9423.073712646	0.0607202983309165	0.0551237467007872	0.201554123752442	0.573418760947596
EIF4E	1326.26864573395	-0.0629257900825812	0.0769248148840612	0.266701078469415	0.628250545925501
EIF4E2	975.54460658013	-0.076412116437126	0.0822560072546813	0.195903515325481	0.566765982546445
EIF4E3	308.267554458498	0.104177750502479	0.104588905140987	0.10798731684405	0.455249373631576
EIF4EBP1	3485.8341427774	-0.0370669224088537	0.0925900634019964	0.465871609309697	0.767413903605624
EIF4EBP2	2438.09827354915	0.0745599254960754	0.0899981947552501	0.21627059552994	0.588751799202216
EIF4EBP3	42.595171823341	-0.00310331423953426	0.100338347403567	0.93355154753944	0.977340128051153
EIF4ENIF1	375.60706145335	-0.00930796517002901	0.0837064052348513	0.86047414130272	0.95205129404932
EIF4G1	11885.3739664423	0.00721726314050442	0.0585266736470479	0.959116231213922	0.985230594702897
EIF4G2	16850.3598409755	-0.0254094966370739	0.0581173078794934	0.603550559401054	0.845544302571939
EIF4G3	1439.76377496139	0.0701851795547064	0.106971366025987	0.229518464470384	0.601449474744128
EIF4H	2428.69218630511	0.0710692881181421	0.110450508478064	0.215327784721846	0.588180915839932
EIF5	6579.02328401821	-0.0178580099558271	0.0531092231630057	0.671406593425288	0.878777666706579
EIF5A	10170.6724383542	-0.0241628442042539	0.0658075306151807	0.620537616551405	0.854661040723662
EIF5A2	146.221895389221	0.00122945387854708	0.0912412453436646	0.98108026133606	0.993170109248563
EIF5AL1	12.1033223217452	-0.00668633905171122	0.106578794276236	0.742232968222344	NA
EIF5B	2205.88661944061	-0.0187674585647615	0.0601114946800297	0.706996259209791	0.892816853582482
EIF6	853.44046227009	-0.0979089832454337	0.110814634681341	0.125723197142273	0.480168173123187
ELAC1	137.941104094137	0.0563069971524886	0.105892941861537	0.286976845629557	0.648262864060104
ELAC2	1138.54269318504	0.0797564603701595	0.0729046717489631	0.158960474700094	0.524811710367128
ELAVL1	2518.46721994888	-0.0458410657484404	0.058281546336846	0.351175392397873	0.701206872694459
ELF1	336.247892375704	-0.0393012924404996	0.0912480414982323	0.468893718980075	0.76971730214121
ELF2	397.361158553002	0.133114544595205	0.119862131011476	0.0614127613144407	0.369349077348139
ELF4	294.89154696209	0.574983674879572	0.241383876846659	0.0006937111572678	0.0229171178248672
ELFN1	24.5701026955724	0.0259710872100966	0.107187892834246	0.4235577960761	0.744269123122457
ELK1	1605.93796596152	0.310949789065043	0.114449057123763	0.000566849059941347	0.019727559797317
ELK3	162.197455486903	0.0364583899939858	0.102119790502421	0.436152547650045	0.749038337539648
ELK4	382.359964494552	0.138442357965184	0.105647540755069	0.0477345783804337	0.328582063084039
ELL	366.68779687267	0.0209096988246857	0.0790791370961937	0.726754950571697	0.900135589802299
ELL2	164.912553345885	-0.0879206194589243	0.111208919453751	0.154882743066263	0.520461854235828
ELL3	36.0671259065265	-0.0443419468165148	0.114480437105038	0.209975499485789	0.581932693608166
ELMO2	339.069849827381	0.0720104694984124	0.0951479950862257	0.229201463752086	0.601136391272406
ELMO3	16.3880416024939	-0.0355621149977344	0.113765776735311	0.15872091832273	0.524676452960258
ELMOD2	437.092306285903	0.133155290873984	0.122170146902953	0.0621600579847193	0.371023857446169
ELMOD3	100.493953882515	0.0387832627587356	0.0995359896557753	0.43561174875329	0.74860879216547
ELMSAN1	300.823094270033	0.0370027004449194	0.0897134321703809	0.499324217290316	0.785408619303448
ELN	1347.45708715865	0.8753173143337	0.0894518257928221	7.31317480213202e-24	1.90376566449101e-20
ELOF1	944.187891732134	-0.0745846026870264	0.0917525834073959	0.215281098287051	0.588180915839932
ELOVL1	1139.72796307279	0.0217517591325489	0.066824975047622	0.682201106415915	0.883623206399597
ELOVL2	43.1612324398882	0.000572925897382386	0.101190038670362	0.988619791027263	0.995272271638244
ELOVL4	385.380399083848	0.161410928808096	0.108062427365519	0.027312769166057	0.25578111313403
ELOVL5	1411.65920102684	0.0073954017913918	0.0638924990074771	0.886807872531083	0.960389508027864
ELOVL6	436.29154215058	0.0394825190313791	0.0776187036022156	0.478039709159003	0.774575482934592
ELOVL7	16.4407953812313	-0.00962118559694269	0.105577590283868	0.708491424302283	0.893564093097715
ELP2	721.458023969521	-0.0272049579113331	0.0706425473887787	0.612979409265863	0.850571790754093
ELP3	726.299289082638	-0.0201892670932543	0.0733619991546873	0.709141505118074	0.893564093097715
ELP4	246.533234038461	-0.00862067203526216	0.0864266211284099	0.86799105777592	0.953768315136308
ELP5	402.375915226278	-0.0377742914558279	0.0808053048413747	0.498242182095192	0.784874491732871
ELP6	523.839997850571	-0.114934089446546	0.105749564892706	0.085704075375808	0.421748296820989
EMB	222.032180289673	-0.0158218466808832	0.0882429346069051	0.759843725450925	0.914383322374344
EMC1	1915.72482879504	0.0184847306823167	0.0618195440481257	0.717034963951508	0.896448668791934
EMC10	952.137895874789	-0.0583364778690005	0.0933261472680601	0.30089304280618	0.659586445985662
EMC2	1009.4260496307	-0.104793648076398	0.0933674484095558	0.101323393129377	0.444831521864036
EMC3	536.53352276295	-0.0396798009948712	0.0855142038539314	0.475563586696524	0.773645249899007
EMC3-AS1	145.18262854101	0.239770648443511	0.174499644934602	0.0132885249225442	0.179236725794648
EMC4	1115.95707001088	-0.0581448974602363	0.0848929339650009	0.313759733435182	0.67175394117753
EMC6	487.279448744801	-0.249892742362267	0.12936966394083	0.0052542649182573	0.102686955219275
EMC7	784.683394197763	-0.0560478766328013	0.09915514133555	0.304055457521422	0.662501186973128
EMC8	496.759825720897	-0.0939385905970976	0.113980422796797	0.136161852969791	0.494227782526067
EMC9	261.189361769382	-0.0781162153725574	0.115520649213144	0.175195024070871	0.54664282702916
EMD	659.800150470289	-0.0394293824908963	0.0717455558550947	0.469363363087549	0.769836460477492
EME1	825.841380958073	-0.0346907156865553	0.0817087773994008	0.531091763080279	0.802155805438591
EME2	29.6071758941028	0.0300919940316368	0.109115884892017	0.331846984989134	0.687751310155671
EMG1	551.207611203688	-0.171556922983712	0.158105541578464	0.0346075545416489	0.283125034515463
EMILIN1	3332.73553342758	0.0284457518378184	0.0683987469689314	0.576678924524245	0.827934357115329
EMILIN2	242.82169011644	-0.119093008862007	0.118391413624156	0.0823930669044731	0.413426429772021
EMILIN3	186.309870039229	-0.0881725149225925	0.119707732977262	0.144019574973417	0.507597830450582
EML1	310.182539445557	-0.239474307622201	0.132673225516251	0.0072196493801416	0.127263773425482
EML2	96.5197215756603	-0.00557461523863205	0.0944269538224	0.904122925091687	0.967801505193274
EML3	506.811116680337	-0.0221010242604483	0.0774595777026485	0.677483153715669	0.881394218366109
EML4	1013.18181962811	0.0211404452513538	0.090213683516945	0.688983145694402	0.885478196419544
EML5	55.5297907091851	0.0301970793119829	0.103044399391578	0.479364837878185	0.775329994493026
EML6	44.3924434888986	-0.0323420471050377	0.105360069258929	0.423657662246361	0.744269123122457
EMP1	35.8940999679613	-0.770469807172147	0.338830423319345	0.00080238590304959	0.0253491624128482
EMP2	561.438398264882	0.00424535742319861	0.080576251542186	0.937991707103671	0.978277248370303
EMP3	485.079173979145	-0.0179159897134653	0.0921243564633531	0.718877031669981	0.897031931028656
EMR1	12.0472547092269	-0.00141333164651879	0.105818041357131	0.948744837614934	NA
EMR2	13.2390783845004	0.0477822534621386	0.121218620637104	0.0563066636643211	NA
EN1	10.7910428992194	-0.00524536122567323	0.106144780591099	0.813715942464124	NA
EN2	23.9877504426658	-0.0349672069580707	0.110665213864279	0.286393340631799	0.647844233865745
ENAH	1646.57207203432	-0.00982671687522392	0.0757985081341052	0.860028365790459	0.951962684678001
ENDOD1	100.762853082466	-0.106402369504901	0.138621475032724	0.0920972721537583	0.430618469561023
ENDOG	767.466859433497	-0.144740413359373	0.139700568488889	0.0516211944061311	0.341760664491456
ENDOV	73.1056230684889	-0.0815386754415525	0.131244295723631	0.119762146992791	0.473375069923526
ENG	413.082450200508	-0.0743741462038892	0.0874985371302619	0.211610253921716	0.584532908540971
ENGASE	239.529979135022	-0.228851708035677	0.147058228457844	0.0116914803829651	0.166312905644452
ENHO	22.6297653440149	-0.0440347782457767	0.11650577774429	0.152793086087772	0.517770062098005
ENKD1	193.283968246948	-0.035053980589081	0.0950152068364625	0.49225304493448	0.782541952011446
ENO1	39040.5734977689	-0.119997185009879	0.0730381510375083	0.0367371356540319	0.291688553000004
ENO1-AS1	48.3046068214525	-0.00492055969663575	0.10020890660605	0.897225524405254	0.963584494518471
ENO2	170.626520115029	0.0233549839313767	0.0977509338589446	0.614141273067123	0.851305178119283
ENO3	35.7132615925737	0.0501938028313271	0.115504208751123	0.210295212213401	0.582135789487372
ENO4	26.0818319390646	0.0125595486906589	0.103965108969468	0.695735259246506	0.888516710611312
ENOPH1	832.582904185973	-0.179809116587517	0.0877624051321509	0.00795953240746857	0.133679062987885
ENOSF1	1311.33185348086	-0.229971167618897	0.141908838957559	0.0104646072099597	0.157602850416747
ENOX2	113.747715691243	0.128524948328381	0.149465280608861	0.0657392933838758	0.378444335552643
ENPEP	805.65860814523	0.588238719042983	0.0974672334341813	9.70454312233029e-11	2.33915432000465e-08
ENPP1	895.050303319834	-0.0331885689256035	0.0815863608106991	0.548135883963663	0.812034676265768
ENPP3	128.279825678426	-0.00801959023470293	0.0922610213777935	0.868126346118614	0.953768315136308
ENPP4	16.5127641219126	0.0307317694352711	0.111039187302243	0.25340572404936	0.61928819080482
ENSA	2699.09639159157	-0.0532957323915423	0.0844525956038569	0.349805842269548	0.700041950027743
ENTHD2	362.891705784299	0.00861602320786915	0.0778861225539355	0.873093205720935	0.954967810754982
ENTPD1	344.282141329026	-0.0720364440562813	0.107907552045438	0.215352440458571	0.588180915839932
ENTPD1-AS1	30.4624266656441	0.0953763002285637	0.167140839596065	0.0239426140153601	0.242142240888832
ENTPD3	71.2948463446017	0.987797239937291	0.232623676369392	1.01444403693444e-06	9.56811853966571e-05
ENTPD3-AS1	20.6163868341961	0.00755608585351949	0.1047560624945	0.787612565192402	0.924868098258651
ENTPD4	430.376963638429	0.0297695997002109	0.0937742200497581	0.562416217221218	0.820468697255554
ENTPD5	98.4480926153058	0.0280353594419251	0.105623046089003	0.452412774210264	0.758119716577918
ENTPD6	454.314002544073	-0.0102081168531713	0.0794718706084044	0.71399795053352	0.895403923705973
ENTPD7	302.017910169376	0.114944054213075	0.123306431382326	0.0898001565119041	0.427418853486354
ENY2	3354.88089345618	-0.0122255417865815	0.0831241588928529	0.822681486659029	0.939588332652247
EOGT	67.2825935472932	0.0221744498260513	0.0988721702997979	0.620201296228353	0.854508317106833
EP300	1264.35065735526	0.0327454999866607	0.111551261806599	0.244284387277627	0.612670920923866
EP300-AS1	27.6944013512489	0.0222099667217505	0.106490603691365	0.47640494261771	0.774239821839446
EP400	1274.68177930311	0.0615091908985346	0.108778889200571	0.251843056910586	0.617789149782922
EP400NL	57.4433735131758	-0.0960835716948554	0.148040890403376	0.0770890077977494	0.400715066092454
EPAS1	191.166281100802	0.0522273122062045	0.108593227449931	0.288026558140724	0.649310534327976
EPB41	4836.58159612684	0.0301513986726262	0.0937413607246854	0.56189938869866	0.82011010976869
EPB41L1	311.230163439958	0.00494267874467083	0.0875340500174858	0.924794575840654	0.974823955226916
EPB41L2	2698.32681695288	0.0161594299510138	0.0809204056095839	0.763093390516817	0.915467367402148
EPB41L3	380.260848784401	0.0743866242677963	0.0998979074868447	0.215365077406109	0.588180915839932
EPB41L4A	17.5930732863038	0.0228812923476592	0.108607403186812	0.379261932421654	0.718994479924687
EPB41L4A-AS1	108.172932727259	-0.0379984607579228	0.104117957781694	0.401812391119919	0.729935810581559
